category,url
61.0603) Emergency Medical Services Fellowship Program.,https://nces.ed.gov/ipeds/cipcode/cipdetail.aspx?y=56&cipid=91994
"61.0699) Emergency Medicine Residency/Fellowship Programs, Other.",https://nces.ed.gov/ipeds/cipcode/cipdetail.aspx?y=56&cipid=92913
61.07) Family Medicine Residency/Fellowship Programs.,https://nces.ed.gov/ipeds/cipcode/cipdetail.aspx?y=56&cipid=91886
61.0701) Family Medicine Residency Program.,https://nces.ed.gov/ipeds/cipcode/cipdetail.aspx?y=56&cipid=90189
"61.0799) Family Medicine Residency/Fellowship Programs, Other.",https://nces.ed.gov/ipeds/cipcode/cipdetail.aspx?y=56&cipid=92914
61.08) Internal Medicine Residency/Fellowship Programs.,https://nces.ed.gov/ipeds/cipcode/cipdetail.aspx?y=56&cipid=91887
61.0801) Internal Medicine Residency Program.,https://nces.ed.gov/ipeds/cipcode/cipdetail.aspx?y=56&cipid=90199
61.0804) Cardiovascular Disease Fellowship Program.,https://nces.ed.gov/ipeds/cipcode/cipdetail.aspx?y=56&cipid=90178
61.0805) Clinical Cardiac Electrophysiology Fellowship Program.,https://nces.ed.gov/ipeds/cipcode/cipdetail.aspx?y=56&cipid=91344
"61.0806) Endocrinology, Diabetes, and Metabolism Fellowship Program.",https://nces.ed.gov/ipeds/cipcode/cipdetail.aspx?y=56&cipid=90188
61.0807) Gastroenterology Fellowship Program.,https://nces.ed.gov/ipeds/cipcode/cipdetail.aspx?y=56&cipid=90191
61.0808) Hematology Fellowship Program.,https://nces.ed.gov/ipeds/cipcode/cipdetail.aspx?y=56&cipid=90195
61.0809) Hematology-Oncology Fellowship Program.,https://nces.ed.gov/ipeds/cipcode/cipdetail.aspx?y=56&cipid=92910
61.0810) Infectious Disease Fellowship Program.,https://nces.ed.gov/ipeds/cipcode/cipdetail.aspx?y=56&cipid=90198
61.0811) Interventional Cardiology Fellowship Program.,https://nces.ed.gov/ipeds/cipcode/cipdetail.aspx?y=56&cipid=91353
61.0812) Nephrology Fellowship Program.,https://nces.ed.gov/ipeds/cipcode/cipdetail.aspx?y=56&cipid=90203
61.0813) Medical Oncology Fellowship Program.,https://nces.ed.gov/ipeds/cipcode/cipdetail.aspx?y=56&cipid=90211
61.0814) Pulmonary Disease Fellowship Program.,https://nces.ed.gov/ipeds/cipcode/cipdetail.aspx?y=56&cipid=90226
61.0816) Rheumatology Fellowship Program.,https://nces.ed.gov/ipeds/cipcode/cipdetail.aspx?y=56&cipid=90229
61.0818) Transplant Hepatology Fellowship Program.,https://nces.ed.gov/ipeds/cipcode/cipdetail.aspx?y=56&cipid=91384
"61.0899) Internal Medicine Residency/Fellowship Programs, Other.",https://nces.ed.gov/ipeds/cipcode/cipdetail.aspx?y=56&cipid=92915
61.09) Medical Genetics and Genomics Residency/Fellowship Programs.,https://nces.ed.gov/ipeds/cipcode/cipdetail.aspx?y=56&cipid=91888
61.0901) Clinical Biochemical Genetics Residency Program.,https://nces.ed.gov/ipeds/cipcode/cipdetail.aspx?y=56&cipid=91333
61.0902) Clinical Genetics and Genomics Residency Program.,https://nces.ed.gov/ipeds/cipcode/cipdetail.aspx?y=56&cipid=91335
61.0903) Laboratory Genetics and Genomics Residency Program.,https://nces.ed.gov/ipeds/cipcode/cipdetail.aspx?y=56&cipid=92019
61.0904) Medical Biochemical Genetics Residency Program.,https://nces.ed.gov/ipeds/cipcode/cipdetail.aspx?y=56&cipid=91355
"61.0999) Medical Genetics and Genomics Residency/Fellowship Programs, Other.",https://nces.ed.gov/ipeds/cipcode/cipdetail.aspx?y=56&cipid=92916
61.10) Neurological Surgery Residency/Fellowship Programs.,https://nces.ed.gov/ipeds/cipcode/cipdetail.aspx?y=56&cipid=91889
61.1001) Neurological Surgery Residency Program.,https://nces.ed.gov/ipeds/cipcode/cipdetail.aspx?y=56&cipid=90204
"61.1099) Neurological Surgery Residency/Fellowship Programs, Other.",https://nces.ed.gov/ipeds/cipcode/cipdetail.aspx?y=56&cipid=92917
61.11) Neurology Residency/Fellowship Programs.,https://nces.ed.gov/ipeds/cipcode/cipdetail.aspx?y=56&cipid=91890
61.1101) Neurology Residency Program.,https://nces.ed.gov/ipeds/cipcode/cipdetail.aspx?y=56&cipid=90205
61.1102) Child Neurology Residency Program.,https://nces.ed.gov/ipeds/cipcode/cipdetail.aspx?y=56&cipid=90047
61.1103) Clinical Neurophysiology Fellowship Program.,https://nces.ed.gov/ipeds/cipcode/cipdetail.aspx?y=56&cipid=91345
61.1104) Epilepsy Fellowship Program.,https://nces.ed.gov/ipeds/cipcode/cipdetail.aspx?y=56&cipid=92938
61.1105) Headache Medicine Fellowship Program.,https://nces.ed.gov/ipeds/cipcode/cipdetail.aspx?y=56&cipid=92937
61.1106) Neurodevelopmental Disabilities Fellowship Program.,https://nces.ed.gov/ipeds/cipcode/cipdetail.aspx?y=56&cipid=91360
61.1107) Vascular Neurology Fellowship Program.,https://nces.ed.gov/ipeds/cipcode/cipdetail.aspx?y=56&cipid=91387
"61.1199) Neurology Residency/Fellowship Programs, Other.",https://nces.ed.gov/ipeds/cipcode/cipdetail.aspx?y=56&cipid=92918
61.12) Nuclear Medicine Residency/Fellowship Programs.,https://nces.ed.gov/ipeds/cipcode/cipdetail.aspx?y=56&cipid=91891
61.1201) Nuclear Medicine Residency Program.,https://nces.ed.gov/ipeds/cipcode/cipdetail.aspx?y=56&cipid=90207
"61.1299) Nuclear Medicine Residency/Fellowship Programs, Other.",https://nces.ed.gov/ipeds/cipcode/cipdetail.aspx?y=56&cipid=92919
61.13) Obstetrics and Gynecology Residency/Fellowship Programs.,https://nces.ed.gov/ipeds/cipcode/cipdetail.aspx?y=56&cipid=91892
61.1301) Obstetrics and Gynecology Residency Program.,https://nces.ed.gov/ipeds/cipcode/cipdetail.aspx?y=56&cipid=90209
61.1302) Gynecologic Oncology Fellowship Program.,https://nces.ed.gov/ipeds/cipcode/cipdetail.aspx?y=56&cipid=91351
61.1303) Maternal and Fetal Medicine Fellowship Program.,https://nces.ed.gov/ipeds/cipcode/cipdetail.aspx?y=56&cipid=91354
61.1304) Reproductive Endocrinology/Infertility Fellowship Program.,https://nces.ed.gov/ipeds/cipcode/cipdetail.aspx?y=56&cipid=91380
"61.1399) Obstetrics and Gynecology Residency/Fellowship Programs, Other.",https://nces.ed.gov/ipeds/cipcode/cipdetail.aspx?y=56&cipid=92920
61.14) Ophthalmology Residency/Fellowship Programs.,https://nces.ed.gov/ipeds/cipcode/cipdetail.aspx?y=56&cipid=91893
61.1401) Ophthalmology Residency Program.,https://nces.ed.gov/ipeds/cipcode/cipdetail.aspx?y=56&cipid=90212
"61.1499) Ophthalmology Residency/Fellowship Programs, Other.",https://nces.ed.gov/ipeds/cipcode/cipdetail.aspx?y=56&cipid=92921
61.15) Orthopedic Surgery Residency/Fellowship Programs.,https://nces.ed.gov/ipeds/cipcode/cipdetail.aspx?y=56&cipid=91894
61.1501) Orthopedic Surgery Residency Program.,https://nces.ed.gov/ipeds/cipcode/cipdetail.aspx?y=56&cipid=90213
61.1502) Musculoskeletal Oncology Fellowship Program.,https://nces.ed.gov/ipeds/cipcode/cipdetail.aspx?y=56&cipid=90201
61.1503) Orthopedic Sports Medicine Fellowship Program.,https://nces.ed.gov/ipeds/cipcode/cipdetail.aspx?y=56&cipid=91364
61.1504) Orthopedic Surgery of the Spine Fellowship Program.,https://nces.ed.gov/ipeds/cipcode/cipdetail.aspx?y=56&cipid=90051
61.1505) Pediatric Orthopedics Fellowship Program.,https://nces.ed.gov/ipeds/cipcode/cipdetail.aspx?y=56&cipid=90220
"61.1599) Orthopedic Surgery Residency/Fellowship Programs, Other.",https://nces.ed.gov/ipeds/cipcode/cipdetail.aspx?y=56&cipid=92922
61.16) Osteopathic Medicine Residency/Fellowship Programs.,https://nces.ed.gov/ipeds/cipcode/cipdetail.aspx?y=56&cipid=91895
61.1601) Osteopathic Neuromusculoskeletal Medicine Residency Program.,https://nces.ed.gov/ipeds/cipcode/cipdetail.aspx?y=56&cipid=92895
"61.1699) Osteopathic Medicine Residency/Fellowship Programs, Other.",https://nces.ed.gov/ipeds/cipcode/cipdetail.aspx?y=56&cipid=92923
61.17) Otolaryngology Residency/Fellowship Programs.,https://nces.ed.gov/ipeds/cipcode/cipdetail.aspx?y=56&cipid=91896
61.1701) Otolaryngology Residency Program.,https://nces.ed.gov/ipeds/cipcode/cipdetail.aspx?y=56&cipid=90214
61.1702) Neurotology Fellowship Program.,https://nces.ed.gov/ipeds/cipcode/cipdetail.aspx?y=56&cipid=91363
61.1703) Pediatric Otolaryngology Fellowship Program.,https://nces.ed.gov/ipeds/cipcode/cipdetail.aspx?y=56&cipid=91371
"61.1799) Otolaryngology Residency/Fellowship Programs, Other.",https://nces.ed.gov/ipeds/cipcode/cipdetail.aspx?y=56&cipid=92924
61.18) Pathology Residency/Fellowship Programs.,https://nces.ed.gov/ipeds/cipcode/cipdetail.aspx?y=56&cipid=91897
61.1801) Combined Anatomic and Clinical Pathology Residency Program.,https://nces.ed.gov/ipeds/cipcode/cipdetail.aspx?y=56&cipid=90215
61.1802) Anatomic Pathology Residency Program.,https://nces.ed.gov/ipeds/cipcode/cipdetail.aspx?y=56&cipid=93208
61.1803) Clinical Pathology Residency Program.,https://nces.ed.gov/ipeds/cipcode/cipdetail.aspx?y=56&cipid=93209
61.1804) Blood Banking/Transfusion Medicine Fellowship Program.,https://nces.ed.gov/ipeds/cipcode/cipdetail.aspx?y=56&cipid=90177
61.1805) Chemical Pathology Fellowship Program.,https://nces.ed.gov/ipeds/cipcode/cipdetail.aspx?y=56&cipid=90179
61.1806) Cytopathology Fellowship Program.,https://nces.ed.gov/ipeds/cipcode/cipdetail.aspx?y=56&cipid=90048
61.1807) Forensic Pathology Fellowship Program.,https://nces.ed.gov/ipeds/cipcode/cipdetail.aspx?y=56&cipid=90190
61.1808) Hematological Pathology Fellowship Program.,https://nces.ed.gov/ipeds/cipcode/cipdetail.aspx?y=56&cipid=90196
61.1809) Immunopathology Fellowship Program.,https://nces.ed.gov/ipeds/cipcode/cipdetail.aspx?y=56&cipid=90197
61.1810) Laboratory Medicine Fellowship Program.,https://nces.ed.gov/ipeds/cipcode/cipdetail.aspx?y=56&cipid=90200
61.1811) Medical Microbiology Fellowship Program.,https://nces.ed.gov/ipeds/cipcode/cipdetail.aspx?y=56&cipid=91356
61.1812) Molecular Genetic Pathology Fellowship Program.,https://nces.ed.gov/ipeds/cipcode/cipdetail.aspx?y=56&cipid=91359
61.1813) Neuropathology Fellowship Program.,https://nces.ed.gov/ipeds/cipcode/cipdetail.aspx?y=56&cipid=90206
61.1814) Pediatric Pathology Fellowship Program.,https://nces.ed.gov/ipeds/cipcode/cipdetail.aspx?y=56&cipid=91372
61.1815) Radioisotopic Pathology Fellowship Program.,https://nces.ed.gov/ipeds/cipcode/cipdetail.aspx?y=56&cipid=90228
"61.1899) Pathology Residency/Fellowship Programs, Other.",https://nces.ed.gov/ipeds/cipcode/cipdetail.aspx?y=56&cipid=92925
61.19) Pediatrics Residency/Fellowship Programs.,https://nces.ed.gov/ipeds/cipcode/cipdetail.aspx?y=56&cipid=91898
61.1901) Pediatrics Residency Program.,https://nces.ed.gov/ipeds/cipcode/cipdetail.aspx?y=56&cipid=90222
61.1902) Adolescent Medicine Fellowship Program.,https://nces.ed.gov/ipeds/cipcode/cipdetail.aspx?y=56&cipid=91342
61.1903) Child Abuse Pediatrics Fellowship Program.,https://nces.ed.gov/ipeds/cipcode/cipdetail.aspx?y=56&cipid=91343
61.1904) Developmental-Behavioral Pediatrics Fellowship Program.,https://nces.ed.gov/ipeds/cipcode/cipdetail.aspx?y=56&cipid=91347
61.1905) Neonatal-Perinatal Medicine Fellowship Program.,https://nces.ed.gov/ipeds/cipcode/cipdetail.aspx?y=56&cipid=90202
61.1906) Pediatric Cardiology Fellowship Program.,https://nces.ed.gov/ipeds/cipcode/cipdetail.aspx?y=56&cipid=90216
61.1907) Pediatric Critical Care Medicine Fellowship Program.,https://nces.ed.gov/ipeds/cipcode/cipdetail.aspx?y=56&cipid=91366
61.1908) Pediatric Emergency Medicine Fellowship Program.,https://nces.ed.gov/ipeds/cipcode/cipdetail.aspx?y=56&cipid=91368
61.1909) Pediatric Endocrinology Fellowship Program.,https://nces.ed.gov/ipeds/cipcode/cipdetail.aspx?y=56&cipid=90217
61.1910) Pediatric Gastroenterology Fellowship Program.,https://nces.ed.gov/ipeds/cipcode/cipdetail.aspx?y=56&cipid=91369
61.1911) Pediatric Hematology-Oncology Fellowship Program.,https://nces.ed.gov/ipeds/cipcode/cipdetail.aspx?y=56&cipid=90218
61.1912) Pediatric Infectious Diseases Fellowship Program.,https://nces.ed.gov/ipeds/cipcode/cipdetail.aspx?y=56&cipid=91370
61.1913) Pediatric Nephrology Fellowship Program.,https://nces.ed.gov/ipeds/cipcode/cipdetail.aspx?y=56&cipid=90219
61.1914) Pediatric Pulmonology Fellowship Program.,https://nces.ed.gov/ipeds/cipcode/cipdetail.aspx?y=56&cipid=91373
61.1915) Pediatric Rheumatology Fellowship Program.,https://nces.ed.gov/ipeds/cipcode/cipdetail.aspx?y=56&cipid=91376
61.1917) Pediatric Transplant Hepatology Fellowship Program.,https://nces.ed.gov/ipeds/cipcode/cipdetail.aspx?y=56&cipid=91377
"61.1999) Pediatrics Residency/Fellowship Programs, Other.",https://nces.ed.gov/ipeds/cipcode/cipdetail.aspx?y=56&cipid=92926
61.20) Physical Medicine and Rehabilitation Residency/Fellowship Programs.,https://nces.ed.gov/ipeds/cipcode/cipdetail.aspx?y=56&cipid=91899
61.2001) Physical Medicine and Rehabilitation Residency Program.,https://nces.ed.gov/ipeds/cipcode/cipdetail.aspx?y=56&cipid=90223
61.2002) Spinal Cord Injury Medicine Fellowship Program.,https://nces.ed.gov/ipeds/cipcode/cipdetail.aspx?y=56&cipid=91382
61.2003) Pediatric Rehabilitation Medicine Fellowship Program.,https://nces.ed.gov/ipeds/cipcode/cipdetail.aspx?y=56&cipid=91375
"61.2099) Physical Medicine and Rehabilitation Residency/Fellowship Programs, Other.",https://nces.ed.gov/ipeds/cipcode/cipdetail.aspx?y=56&cipid=92927
61.21) Plastic Surgery Residency/Fellowship Programs.,https://nces.ed.gov/ipeds/cipcode/cipdetail.aspx?y=56&cipid=91900
61.2101) Plastic Surgery Residency Program.,https://nces.ed.gov/ipeds/cipcode/cipdetail.aspx?y=56&cipid=90224
61.2102) Integrated Plastic Surgery Residency Program.,https://nces.ed.gov/ipeds/cipcode/cipdetail.aspx?y=56&cipid=93210
61.2103) Plastic Surgery Within the Head and Neck Fellowship Program.,https://nces.ed.gov/ipeds/cipcode/cipdetail.aspx?y=56&cipid=91378
"61.2199) Plastic Surgery Residency/Fellowship Programs, Other.",https://nces.ed.gov/ipeds/cipcode/cipdetail.aspx?y=56&cipid=92928
61.22) Podiatric Medicine Residency/Fellowship Programs.,https://nces.ed.gov/ipeds/cipcode/cipdetail.aspx?y=56&cipid=91388
61.2201) Podiatric Medicine and Surgery Residency Program.,https://nces.ed.gov/ipeds/cipcode/cipdetail.aspx?y=56&cipid=91972
"61.2299) Podiatric Medicine Residency/Fellowship Programs, Other.",https://nces.ed.gov/ipeds/cipcode/cipdetail.aspx?y=56&cipid=92929
61.23) Preventive Medicine Residency/Fellowship Programs.,https://nces.ed.gov/ipeds/cipcode/cipdetail.aspx?y=56&cipid=91901
61.2301) Public Health and General Preventive Medicine Residency Program.,https://nces.ed.gov/ipeds/cipcode/cipdetail.aspx?y=56&cipid=91337
61.2302) Aerospace Medicine Residency Program.,https://nces.ed.gov/ipeds/cipcode/cipdetail.aspx?y=56&cipid=90174
61.2303) Occupational Medicine Residency Program.,https://nces.ed.gov/ipeds/cipcode/cipdetail.aspx?y=56&cipid=90210
"61.2399) Preventive Medicine Residency/Fellowship Programs, Other.",https://nces.ed.gov/ipeds/cipcode/cipdetail.aspx?y=56&cipid=92930
61.24) Psychiatry Residency/Fellowship Programs.,https://nces.ed.gov/ipeds/cipcode/cipdetail.aspx?y=56&cipid=91902
61.2401) Psychiatry Residency Program.,https://nces.ed.gov/ipeds/cipcode/cipdetail.aspx?y=56&cipid=90225
61.2402) Addiction Psychiatry Fellowship Program.,https://nces.ed.gov/ipeds/cipcode/cipdetail.aspx?y=56&cipid=91341
61.2403) Child and Adolescent Psychiatry Fellowship Program.,https://nces.ed.gov/ipeds/cipcode/cipdetail.aspx?y=56&cipid=90180
61.2404) Consultation-Liaison Psychiatry Fellowship Program.,https://nces.ed.gov/ipeds/cipcode/cipdetail.aspx?y=56&cipid=91379
61.2405) Forensic Psychiatry Fellowship Program.,https://nces.ed.gov/ipeds/cipcode/cipdetail.aspx?y=56&cipid=91349
61.2406) Geriatric Psychiatry Fellowship Program.,https://nces.ed.gov/ipeds/cipcode/cipdetail.aspx?y=56&cipid=91350
"61.2499) Psychiatry Residency/Fellowship Programs, Other.",https://nces.ed.gov/ipeds/cipcode/cipdetail.aspx?y=56&cipid=92931
61.25) Radiation Oncology Residency/Fellowship Programs.,https://nces.ed.gov/ipeds/cipcode/cipdetail.aspx?y=56&cipid=91903
61.2501) Radiation Oncology Residency Program.,https://nces.ed.gov/ipeds/cipcode/cipdetail.aspx?y=56&cipid=90227
"61.2599) Radiation Oncology Residency/Fellowship Programs, Other.",https://nces.ed.gov/ipeds/cipcode/cipdetail.aspx?y=56&cipid=92932
61.26) Radiology Residency/Fellowship Programs.,https://nces.ed.gov/ipeds/cipcode/cipdetail.aspx?y=56&cipid=91904
61.2601) Diagnostic Radiology Residency Program.,https://nces.ed.gov/ipeds/cipcode/cipdetail.aspx?y=56&cipid=90186
61.2602) Integrated Interventional Radiology Residency Program.,https://nces.ed.gov/ipeds/cipcode/cipdetail.aspx?y=56&cipid=93212
61.2603) Abdominal Radiology Fellowship Program.,https://nces.ed.gov/ipeds/cipcode/cipdetail.aspx?y=56&cipid=93213
61.2604) Diagnostic Radiologic Physics Residency Program.,https://nces.ed.gov/ipeds/cipcode/cipdetail.aspx?y=56&cipid=91348
61.2605) Medical Nuclear Physics Residency Program.,https://nces.ed.gov/ipeds/cipcode/cipdetail.aspx?y=56&cipid=91357
61.2606) Musculoskeletal Radiology Fellowship Program.,https://nces.ed.gov/ipeds/cipcode/cipdetail.aspx?y=56&cipid=93214
61.2607) Neuroradiology Fellowship Program.,https://nces.ed.gov/ipeds/cipcode/cipdetail.aspx?y=56&cipid=91362
61.2608) Nuclear Radiology Fellowship Program.,https://nces.ed.gov/ipeds/cipcode/cipdetail.aspx?y=56&cipid=90208
61.2609) Pediatric Radiology Fellowship Program.,https://nces.ed.gov/ipeds/cipcode/cipdetail.aspx?y=56&cipid=91374
61.2610) Radiologic Physics Residency Program.,https://nces.ed.gov/ipeds/cipcode/cipdetail.aspx?y=56&cipid=91338
61.2611) Therapeutic Radiologic Physics Residency Program.,https://nces.ed.gov/ipeds/cipcode/cipdetail.aspx?y=56&cipid=91383
61.2612) Vascular and Interventional Radiology Fellowship Program.,https://nces.ed.gov/ipeds/cipcode/cipdetail.aspx?y=56&cipid=91386
"61.2699) Radiology Residency/Fellowship Programs, Other.",https://nces.ed.gov/ipeds/cipcode/cipdetail.aspx?y=56&cipid=92890
61.27) Surgery Residency/Fellowship Programs.,https://nces.ed.gov/ipeds/cipcode/cipdetail.aspx?y=56&cipid=91927
61.2701) General Surgery Residency Program.,https://nces.ed.gov/ipeds/cipcode/cipdetail.aspx?y=56&cipid=90192
61.2702) Colon and Rectal Surgery Residency Program.,https://nces.ed.gov/ipeds/cipcode/cipdetail.aspx?y=56&cipid=90181
61.2703) Complex General Surgical Oncology Fellowship Program.,https://nces.ed.gov/ipeds/cipcode/cipdetail.aspx?y=56&cipid=92026
61.2704) Congenital Cardiac Surgery Fellowship Program.,https://nces.ed.gov/ipeds/cipcode/cipdetail.aspx?y=56&cipid=91346
61.2705) Pediatric Surgery Fellowship Program.,https://nces.ed.gov/ipeds/cipcode/cipdetail.aspx?y=56&cipid=90221
61.2706) Surgical Critical Care Fellowship Program.,https://nces.ed.gov/ipeds/cipcode/cipdetail.aspx?y=56&cipid=90183
61.2707) Thoracic Surgery Fellowship Program.,https://nces.ed.gov/ipeds/cipcode/cipdetail.aspx?y=56&cipid=90231
61.2708) Vascular Surgery Fellowship Program.,https://nces.ed.gov/ipeds/cipcode/cipdetail.aspx?y=56&cipid=90233
"61.2799) Surgery Residency/Fellowship Programs, Other.",https://nces.ed.gov/ipeds/cipcode/cipdetail.aspx?y=56&cipid=92933
61.28) Urology Residency/Fellowship Programs.,https://nces.ed.gov/ipeds/cipcode/cipdetail.aspx?y=56&cipid=91905
61.2801) Urology Residency Program.,https://nces.ed.gov/ipeds/cipcode/cipdetail.aspx?y=56&cipid=90232
61.2802) Pediatric Urology Fellowship Program.,https://nces.ed.gov/ipeds/cipcode/cipdetail.aspx?y=56&cipid=90049
"61.2899) Urology Residency/Fellowship Programs, Other.",https://nces.ed.gov/ipeds/cipcode/cipdetail.aspx?y=56&cipid=92934
"61.99) Medical Residency/Fellowship Programs, Other.",https://nces.ed.gov/ipeds/cipcode/cipdetail.aspx?y=56&cipid=91906
"61.9999) Medical Residency/Fellowship Programs, Other.",https://nces.ed.gov/ipeds/cipcode/cipdetail.aspx?y=56&cipid=91922
